date,PowerConsumed
2019-01-01,3.794199350000015
2019-01-02,3.9005906100000094
2019-01-03,4.261120770000004
2019-01-04,3.8139250199999846
2019-01-05,5.024741920000018
2019-01-06,3.320926689999993
2019-01-07,5.15401757
2019-01-08,4.474628540000017
2019-01-09,3.762131820000005
2019-01-10,5.024011650000016
2019-01-11,3.831496159999981
2019-01-12,3.405270159999992
2019-01-13,3.9601267300000127
2019-01-14,3.6823587299999914
2019-01-15,4.432320329999981
2019-01-16,4.046176770000013
2019-01-17,4.922896859999978
2019-01-18,3.690938620000018
2019-01-19,5.656182070000039
2019-01-20,3.8963504800000117
2019-01-21,4.284683490000004
2019-01-22,4.2320981299999945
2019-01-23,4.185036790000016
2019-01-24,4.4524498600000095
2019-01-25,3.9303002999999967
2019-01-26,4.224085180000008
2019-01-27,4.210796100000002
2019-01-28,4.451683170000007
2019-01-29,3.304534780000022
2019-01-30,4.550539069999989
2019-01-31,5.0778059099999915
2019-02-01,4.012812520000002
2019-02-02,4.470999999999981
2019-02-03,5.092883529999981
2019-02-04,4.353253110000009
2019-02-05,4.542190910000022
2019-02-06,4.138117280000011
2019-02-07,3.7933921300000035
2019-02-08,4.2613808199999825
2019-02-09,4.446156960000003
2019-02-10,4.233820830000003
2019-02-11,5.493746429999995
2019-02-12,5.38194560000004
2019-02-13,4.214344680000011
2019-02-14,3.4634841700000076
2019-02-15,3.992539450000003
2019-02-16,2.933767689999996
2019-02-17,4.779438930000024
2019-02-18,4.0746781599999835
2019-02-19,3.0483062399999943
2019-02-20,4.13167160000001
2019-02-21,5.3669589799999935
2019-02-22,4.100270610000013
2019-02-23,4.717480020000013
2019-02-24,5.549273920000021
2019-02-25,3.911936629999978
2019-02-26,4.52676016
2019-02-27,4.282522820000014
2019-02-28,4.073344760000011
2019-03-01,3.606872950000016
2019-03-02,5.1499142499999975
2019-03-03,4.001323829999994
2019-03-04,3.7161111299999994
2019-03-05,2.8980459499999944
2019-03-06,3.871046470000012
2019-03-07,3.3721331000000028
2019-03-08,3.8082923899999845
2019-03-09,4.152851660000019
2019-03-10,2.9084004299999897
2019-03-11,3.242750880000023
2019-03-12,3.9097515999999954
2019-03-13,4.379785380000005
2019-03-14,5.074811390000019
2019-03-15,4.563949710000022
2019-03-16,3.6850065499999882
2019-03-17,4.439054770000003
2019-03-18,2.775991840000003
2019-03-19,4.181748460000016
2019-03-20,4.795593640000014
2019-03-21,4.269802649999969
2019-03-22,3.066688460000007
2019-03-23,3.495137450000003
2019-03-24,3.28617835
2019-03-25,3.304365129999987
2019-03-26,4.288595300000012
2019-03-27,4.63326691000003
2019-03-28,4.23503917
2019-03-29,4.088949900000029
2019-03-30,2.4778713000000026
2019-03-31,3.5130464699999977
2019-04-01,2.895005069999996
2019-04-02,3.0708036100000204
2019-04-03,4.305414790000028
2019-04-04,3.1683623200000226
2019-04-05,3.109275010000006
2019-04-06,2.416910450000026
2019-04-07,3.8793834300000247
2019-04-08,3.804660010000024
2019-04-09,3.858960669999998
2019-04-10,4.428224540000021
2019-04-11,5.3317941500000225
2019-04-12,3.5525961600000135
2019-04-13,4.230180559999989
2019-04-14,3.1740345600000133
2019-04-15,3.6682153299999953
2019-04-16,3.836585560000014
2019-04-17,3.488302650000008
2019-04-18,4.480416109999996
2019-04-19,3.2260148099999966
2019-04-20,3.203798489999989
2019-04-21,1.8110261200000068
2019-04-22,4.5608301299999665
2019-04-23,2.65451775
2019-04-24,3.099499130000008
2019-04-25,3.6447207099999814
