date,PowerConsumed
2019-01-01,5.493964269999983
2019-01-02,4.387894490000007
2019-01-03,4.547324009999985
2019-01-04,3.299123950000015
2019-01-05,4.491096169999974
2019-01-06,3.453059050000009
2019-01-07,5.467916409999962
2019-01-08,3.7979171099999998
2019-01-09,5.122270710000014
2019-01-10,5.280420369999991
2019-01-11,4.698533960000016
2019-01-12,4.961568729999998
2019-01-13,5.1440519700000005
2019-01-14,6.101395979999979
2019-01-15,3.8240122199999997
2019-01-16,4.163544030000006
2019-01-17,5.6265312599999815
2019-01-18,5.109556550000021
2019-01-19,3.249316769999991
2019-01-20,3.9283044100000164
2019-01-21,4.828154009999986
2019-01-22,5.016433780000022
2019-01-23,5.084562550000019
2019-01-24,4.245249959999989
2019-01-25,4.852770649999976
2019-01-26,4.4914321899999985
2019-01-27,4.3104760000000075
2019-01-28,3.921506489999999
2019-01-29,5.629682220000001
2019-01-30,5.4768869600000105
2019-01-31,5.137649630000006
2019-02-01,4.955765119999976
2019-02-02,4.544509099999972
2019-02-03,3.1750863399999787
2019-02-04,5.051736519999992
2019-02-05,4.393404060000003
2019-02-06,4.666436560000002
2019-02-07,3.853423580000002
2019-02-08,4.392681669999973
2019-02-09,4.593737750000014
2019-02-10,5.877968069999969
2019-02-11,5.770463909999928
2019-02-12,4.159072189999998
2019-02-13,3.8555075900000073
2019-02-14,4.465753270000009
2019-02-15,2.5017346299999743
2019-02-16,4.80832180000001
2019-02-17,4.525383840000001
2019-02-18,5.154346479999984
2019-02-19,4.553289190000002
2019-02-20,3.8827795700000105
2019-02-21,3.919553019999991
2019-02-22,5.053480909999976
2019-02-23,5.3037910799999715
2019-02-24,3.7825672299999873
2019-02-25,3.7920519199999814
2019-02-26,5.531436279999985
2019-02-27,5.136795870000001
2019-02-28,3.8043916599999865
2019-03-01,2.901130509999996
2019-03-02,4.752239710000015
2019-03-03,4.6064049899999695
2019-03-04,5.657188839999983
2019-03-05,4.325445720000002
2019-03-06,3.554521250000007
2019-03-07,5.708466370000002
2019-03-08,3.9606404699999973
2019-03-09,4.133712569999998
2019-03-10,5.596099740000007
2019-03-11,4.4277107999999865
2019-03-12,4.136451529999995
2019-03-13,3.807839419999997
2019-03-14,4.94270625
2019-03-15,4.8247593399999875
2019-03-16,4.258609920000005
2019-03-17,4.7502087399999855
2019-03-18,5.317354909999988
2019-03-19,5.055417090000009
2019-03-20,3.7986303300000186
2019-03-21,3.572923500000016
2019-03-22,4.285367319999969
2019-03-23,5.014441509999993
2019-03-24,2.256063349999993
2019-03-25,4.701105859999999
2019-03-26,3.9134965000000004
2019-03-27,3.6305514799999825
2019-03-28,3.764134369999999
2019-03-29,4.123564340000009
2019-03-30,3.274029659999996
2019-03-31,4.728007879999999
2019-04-01,4.66014829999999
2019-04-02,4.597146970000012
2019-04-03,4.596203280000014
2019-04-04,3.16158298999998
2019-04-05,5.276994289999969
2019-04-06,5.141726089999985
2019-04-07,4.008063049999973
2019-04-08,5.04793184999998
2019-04-09,3.6893180100000005
2019-04-10,3.762986239999994
2019-04-11,5.557876050000008
2019-04-12,4.8089134900000055
2019-04-13,4.141924290000005
2019-04-14,4.469648289999955
2019-04-15,4.591635000000001
2019-04-16,3.592660059999984
2019-04-17,4.930511319999997
2019-04-18,4.3488149100000015
2019-04-19,2.999804049999979
2019-04-20,4.055942510000003
2019-04-21,4.117465409999978
2019-04-22,4.437135830000001
2019-04-23,4.849246749999967
2019-04-24,3.058223939999989
2019-04-25,4.529083449999996
2019-04-26,4.344715639999999
2019-04-27,4.999340459999978
2019-04-28,4.786184669999957
2019-04-29,4.531419549999965
2019-04-30,5.364905070000004
2019-05-01,4.197089689999998
2019-05-02,5.054081030000054
2019-05-03,4.567373739999993
2019-05-04,4.3579583300000255
2019-05-05,3.4673977099999926
2019-05-06,5.294945739999988
2019-05-07,2.776499709999998
2019-05-08,4.223287610000009
2019-05-09,4.460385410000002
2019-05-10,3.945357769999962
2019-05-11,3.2360009600000104
2019-05-12,4.139201909999991
2019-05-13,3.7388593899999862
2019-05-14,3.9942986099999924
2019-05-15,4.2713860900000205
2019-05-16,3.5050175899999862
2019-05-17,3.7581026199999883
2019-05-18,3.959660500000015
2019-05-19,3.6577712400000264
2019-05-20,4.469320959999985
2019-05-21,3.8370347500000133
2019-05-22,4.579488350000007
2019-05-23,3.948165349999959
2019-05-24,3.6277595199999952
2019-05-25,3.9041636899999896
2019-05-26,4.636355260000003
2019-05-27,5.256808059999958
2019-05-28,3.4221746799999977
2019-05-29,5.315418909999998
2019-05-30,3.2095909799999793
2019-05-31,3.706361629999999
2019-06-01,4.482126169999994
2019-06-02,2.989172520000015
2019-06-03,4.215335759999985
2019-06-04,2.9846729700000116
2019-06-05,3.9242699399999967
2019-06-06,3.595620339999981
2019-06-07,3.6366028199999776
2019-06-08,4.128846169999988
2019-06-09,3.233887009999988
2019-06-10,5.161219529999996
2019-06-11,3.9465804899999792
2019-06-12,3.0406890399999713
2019-06-13,3.9203463000000043
2019-06-14,2.4615987300000013
2019-06-15,5.083719399999984
2019-06-16,4.588234970000011
2019-06-17,3.89832440999998
2019-06-18,3.7635022799999915
2019-06-19,4.499461989999999
2019-06-20,3.849075530000023
2019-06-21,4.913767570000005
2019-06-22,3.6260469099999915
2019-06-23,3.9472613500000078
2019-06-24,4.790280279999994
2019-06-25,4.828703380000001
2019-06-26,3.6974431299999733
2019-06-27,4.536651679999959
2019-06-28,4.079896900000012
2019-06-29,2.466818330000003
2019-06-30,4.678503299999997
2019-07-01,3.6346607399999966
2019-07-02,3.6117437100000016
2019-07-03,4.771372870000013
2019-07-04,3.1552208199999745
2019-07-05,2.9381154299999968
2019-07-06,4.23351539999998
2019-07-07,4.294032329999972
2019-07-08,3.534556469999994
2019-07-09,4.591324310000022
2019-07-10,3.4904267299999905
2019-07-11,3.435379259999981
2019-07-12,4.257776459999986
2019-07-13,3.4799337300000026
2019-07-14,3.732639039999985
2019-07-15,3.1739716700000056
2019-07-16,3.470662039999992
2019-07-17,4.518631479999968
2019-07-18,4.336330389999984
2019-07-19,4.414673620000004
2019-07-20,3.647444580000001
2019-07-21,4.167194209999974
2019-07-22,3.4417963100000106
2019-07-23,4.014772150000014
2019-07-24,3.494967949999991
2019-07-25,3.292620839999998
2019-07-26,4.389766340000039
2019-07-27,4.179072379999996
2019-07-28,3.3271069999999825
2019-07-29,4.156527489999987
2019-07-30,3.8404550399999975
2019-07-31,4.733575699999985
2019-08-01,3.755987560000012
2019-08-02,4.417245310000024
2019-08-03,3.3342769800000003
2019-08-04,3.1349952599999864
2019-08-05,4.095486820000022
2019-08-06,4.443515950000019
2019-08-07,4.367116069999995
2019-08-08,3.2862542399999883
2019-08-09,4.070755570000015
2019-08-10,2.961879600000013
2019-08-11,3.5268475900000156
2019-08-12,2.987520039999993
2019-08-13,4.903832549999992
2019-08-14,3.764132569999988
2019-08-15,2.785452539999997
2019-08-16,4.127801599999983
2019-08-17,3.743425590000009
2019-08-18,4.076139930000013
2019-08-19,4.312214529999983
2019-08-20,3.163180219999991
2019-08-21,4.652321339999979
2019-08-22,3.560578699999981
2019-08-23,4.112648070000015
2019-08-24,3.511027049999984
2019-08-25,4.295568840000016
2019-08-26,3.755104790000012
2019-08-27,4.142488059999974
2019-08-28,4.002943489999986
2019-08-29,3.3451657299999704
2019-08-30,3.4132126400000065
2019-08-31,1.9948405199999908
2019-09-01,3.385262270000015
2019-09-02,3.9149604999999847
2019-09-03,5.314330480000007
2019-09-04,3.764769919999984
