date,PowerConsumed
2019-01-01,3.9976654300000245
2019-01-02,4.519218829999983
2019-01-03,4.115111870000013
2019-01-04,4.285064979999986
2019-01-05,4.758085399999963
2019-01-06,4.108023739999981
2019-01-07,3.308891059999969
2019-01-08,4.632057160000032
2019-01-09,4.92821651000001
2019-01-10,3.0521330400000193
2019-01-11,3.1018991299999743
2019-01-12,5.132875000000014
2019-01-13,2.4479479400000104
2019-01-14,3.3654131000000063
2019-01-15,4.958050700000008
2019-01-16,4.944681680000007
2019-01-17,4.311799859999995
2019-01-18,4.764388410000002
2019-01-19,4.1225053299999965
2019-01-20,3.081750019999979
2019-01-21,4.715294359999964
2019-01-22,4.230598949999965
2019-01-23,4.877375089999974
2019-01-24,4.552626310000004
2019-01-25,3.142097490000002
2019-01-26,2.555758980000015
2019-01-27,4.388092569999981
2019-01-28,3.4454129399999895
2019-01-29,3.8483097400000275
2019-01-30,4.048316619999976
2019-01-31,3.819930099999991
2019-02-01,3.6089234499999976
2019-02-02,4.495613010000013
2019-02-03,3.630731309999991
2019-02-04,4.13897723999998
2019-02-05,5.410904669999972
2019-02-06,3.665049839999991
2019-02-07,2.6096298100000093
2019-02-08,3.95846453999999
2019-02-09,4.017243839999992
2019-02-10,3.814430459999971
2019-02-11,5.122963449999987
2019-02-12,4.105351879999988
2019-02-13,3.1985829800000247
2019-02-14,4.241310560000019
2019-02-15,3.709955979999983
2019-02-16,4.267188029999969
2019-02-17,4.931007500000001
2019-02-18,4.4239773599999985
2019-02-19,4.027269280000004
2019-02-20,4.75563257000003
2019-02-21,2.9743273199999702
2019-02-22,2.9143166200000077
2019-02-23,4.374941380000009
2019-02-24,3.0030787900000053
2019-02-25,4.145644879999991
2019-02-26,4.782226500000015
2019-02-27,4.626544650000007
2019-02-28,4.134761199999994
2019-03-01,4.163119800000004
2019-03-02,3.821994039999981
2019-03-03,4.056782270000003
2019-03-04,3.8690678000000007
2019-03-05,3.357002129999988
2019-03-06,4.5338893400000435
2019-03-07,3.9505050400000083
2019-03-08,3.592993210000039
2019-03-09,3.713148189999963
