date,PowerConsumed
2019-01-01,5.118612389999992
2019-01-02,4.326102889999973
2019-01-03,3.218975739999988
2019-01-04,3.031601749999989
2019-01-05,4.026841809999959
2019-01-06,3.841400249999944
2019-01-07,3.292712849999977
2019-01-08,3.3120092499999947
2019-01-09,4.746527049999956
2019-01-10,3.054417259999976
2019-01-11,3.427940629999976
2019-01-12,3.5525994900000097
2019-01-13,3.670582320000021
2019-01-14,2.8200843300000042
2019-01-15,3.7631275799999675
2019-01-16,3.600383390000009
2019-01-17,3.182032579999996
2019-01-18,3.6487962399999856
2019-01-19,3.8944646900000026
2019-01-20,2.3978994499999806
2019-01-21,3.4499516999999575
2019-01-22,3.427098529999979
2019-01-23,4.814691969999978
2019-01-24,3.2612959199999834
2019-01-25,3.1152499199999926
2019-01-26,2.365694299999998
2019-01-27,4.166847289999972
2019-01-28,3.0244071199999722
2019-01-29,3.95058910999997
2019-01-30,3.2640645799999937
2019-01-31,2.7593784199999902
2019-02-01,3.3435894399999704
2019-02-02,3.2178716399999745
2019-02-03,4.480054839999946
2019-02-04,3.170074230000003
2019-02-05,3.657378750000012
2019-02-06,4.38041853999999
2019-02-07,3.4324475199999798
2019-02-08,2.947033790000026
2019-02-09,3.7583281299999514
2019-02-10,3.4660850599999753
2019-02-11,3.34826817000001
2019-02-12,3.004432799999999
2019-02-13,4.47683173999999
2019-02-14,3.0808949200000266
2019-02-15,2.379672790000002
2019-02-16,2.8460371700000255
2019-02-17,4.264652509999959
2019-02-18,3.149214989999996
2019-02-19,3.7324115699999623
2019-02-20,4.119247779999987
2019-02-21,4.0122518799999805
2019-02-22,3.1051881899999745
2019-02-23,4.354235819999978
2019-02-24,3.250640449999967
2019-02-25,3.1224379399999567
2019-02-26,2.8701512100000026
2019-02-27,3.534074889999959
2019-02-28,3.5913264400000116
2019-03-01,2.542185530000008
2019-03-02,3.3032456600000226
2019-03-03,3.223510060000013
2019-03-04,3.1881963699999973
2019-03-05,3.448111029999998
2019-03-06,3.7135803100000295
2019-03-07,4.093370299999976
2019-03-08,2.456907980000012
2019-03-09,2.4982767299999917
2019-03-10,4.118565559999962
2019-03-11,2.5792418700000224
2019-03-12,4.0519522599999815
2019-03-13,4.1342668900000055
2019-03-14,3.0767465399999865
2019-03-15,2.349918999999995
2019-03-16,2.957784779999995
2019-03-17,2.3496333100000153
2019-03-18,3.8018669099999958
2019-03-19,3.5695157100000103
2019-03-20,3.7085231799999905
2019-03-21,2.582772009999994
2019-03-22,2.1622355399999997
2019-03-23,3.3873982300000005
2019-03-24,2.8213787799999737
2019-03-25,2.709420649999994
2019-03-26,2.751093290000036
