date,PowerConsumed
2019-01-01,5.516495860000024
2019-01-02,5.553691189999982
2019-01-03,9.09935783
2019-01-04,6.7255619400000715
2019-01-05,9.091669779999997
2019-01-06,4.857598029999984
2019-01-07,9.007805910000016
2019-01-08,4.874422079999991
2019-01-09,7.911531659999996
2019-01-10,6.891969940000029
2019-01-11,8.238440380000007
2019-01-12,6.914438050000021
2019-01-13,6.751422599999966
2019-01-14,6.096832919999997
2019-01-15,8.422291270000034
2019-01-16,5.884468909999941
2019-01-17,6.361578330000031
2019-01-18,6.571642340000024
2019-01-19,6.872996150000037
2019-01-20,8.536683199999946
2019-01-21,5.8306193299999896
2019-01-22,8.951366300000007
2019-01-23,8.356455760000028
2019-01-24,5.844565189999986
2019-01-25,8.562789939999986
2019-01-26,5.57602851000002
2019-01-27,5.096419349999998
2019-01-28,6.43522493
2019-01-29,5.388757590000004
2019-01-30,5.774104250000014
2019-01-31,16.138803119999952
2019-02-01,5.758045700000066
2019-02-02,8.311555439999958
2019-02-03,5.9974054099999545
2019-02-04,4.770671879999989
2019-02-05,4.820290690000004
2019-02-06,9.796290050000003
2019-02-07,6.960942150000036
2019-02-08,4.468338370000009
2019-02-09,7.672765609999959
2019-02-10,5.6118382700000184
2019-02-11,7.349843989999986
2019-02-12,5.402278709999975
2019-02-13,8.063320239999998
2019-02-14,5.3901621399999815
2019-02-15,7.7857485899999945
2019-02-16,5.554225840000018
2019-02-17,7.369625060000076
2019-02-18,8.238431269999975
2019-02-19,6.08756402000001
2019-02-20,7.794507149999982
2019-02-21,7.707501570000058
2019-02-22,4.550791790000006
2019-02-23,5.5850550700000126
2019-02-24,6.847590090000018
2019-02-25,7.552649540000053
2019-02-26,5.277766009999997
2019-02-27,8.26261807000006
2019-02-28,4.627703650000033
2019-03-01,5.6183934800000195
2019-03-02,9.879779930000034
2019-03-03,7.269362229999968
2019-03-04,4.455085189999951
2019-03-05,8.220682610000022
2019-03-06,5.33306387000001
2019-03-07,5.982618149999945
2019-03-08,8.010691950000068
2019-03-09,5.059932430000001
2019-03-10,5.121990740000035
2019-03-11,9.12975904999998
2019-03-12,5.134311310000031
2019-03-13,5.80769624999999
2019-03-14,6.266792949999974
2019-03-15,7.241902820000043
2019-03-16,8.382725220000008
2019-03-17,5.5114865199999965
2019-03-18,4.196946629999993
2019-03-19,9.692260150000012
2019-03-20,6.268196710000011
2019-03-21,5.344303609999994
2019-03-22,9.87492582999997
2019-03-23,4.671236320000019
2019-03-24,3.9674920400000047
2019-03-25,6.7447925700000715
2019-03-26,8.081163379999953
2019-03-27,5.179731889999958
2019-03-28,5.06191717999998
2019-03-29,10.01593234999995
2019-03-30,5.316269430000001
2019-03-31,6.801964730000054
2019-04-01,5.510253409999985
2019-04-02,6.856129359999972
2019-04-03,5.0244680799999655
2019-04-04,5.572221549999986
2019-04-05,4.67039095
2019-04-06,5.006431549999979
2019-04-07,7.762510460000084
2019-04-08,9.240871159999939
2019-04-09,5.18186859999998
2019-04-10,7.452314540000049
2019-04-11,4.8840691
2019-04-12,4.3760407099999785
2019-04-13,4.709719839999998
2019-04-14,9.171376169999935
2019-04-15,6.697571190000014
2019-04-16,5.555011900000036
2019-04-17,7.219839070000006
2019-04-18,7.324575269999993
2019-04-19,5.390395290000006
2019-04-20,5.039329929999993
2019-04-21,6.43959037999995
2019-04-22,7.1594956200000714
2019-04-23,6.133302109999981
2019-04-24,8.257497460000014
2019-04-25,5.0291708300000275
2019-04-26,3.04458936000001
2019-04-27,5.161277380000007
2019-04-28,3.4639917600000087
2019-04-29,8.592901210000003
2019-04-30,3.5424909600000176
2019-05-01,5.972568039999984
2019-05-02,4.008184119999979
2019-05-03,3.3452883499999935
2019-05-04,5.997622879999983
2019-05-05,5.435845670000024
2019-05-06,3.83325746000001
2019-05-07,5.223875329999963
2019-05-08,3.1911028300000135
2019-05-09,3.6721818700000073
2019-05-10,3.734005509999987
2019-05-11,3.260000119999993
2019-05-12,2.85272878999999
2019-05-13,12.785569229999897
2019-05-14,3.84284226
2019-05-15,6.112370240000013
2019-05-16,3.7388691999999804
2019-05-17,3.380027830000016
2019-05-18,2.883881540000005
2019-05-19,8.877823519999982
2019-05-20,4.6874705999999575
2019-05-21,3.526071910000001
2019-05-22,5.638059529999973
2019-05-23,6.308816489999979
2019-05-24,2.9912671599999983
2019-05-25,4.1269738
2019-05-26,5.505901709999957
2019-05-27,5.740870280000012
2019-05-28,4.38893545999999
2019-05-29,3.5007269299999955
2019-05-30,3.183614729999997
2019-05-31,3.348638930000003
2019-06-01,2.5669490700000286
2019-06-02,3.184630290000026
2019-06-03,6.057071109999965
2019-06-04,7.483086939999911
2019-06-05,7.305804679999958
2019-06-06,3.0813728199999764
2019-06-07,7.5262984599999925
2019-06-08,3.359858390000007
2019-06-09,5.581119769999966
2019-06-10,5.009791209999994
2019-06-11,4.494916399999973
2019-06-12,3.358497499999999
2019-06-13,3.274507109999992
2019-06-14,4.813109809999963
2019-06-15,6.0168980799999785
2019-06-16,3.2015368600000005
2019-06-17,6.081170600000015
2019-06-18,4.292358999999993
2019-06-19,5.436620199999928
2019-06-20,3.387670529999965
2019-06-21,4.280688219999958
2019-06-22,3.3991790500000154
2019-06-23,3.4583716600000094
2019-06-24,8.105973850000012
2019-06-25,5.17382648999997
2019-06-26,3.7535721799999853
2019-06-27,8.110135800000034
2019-06-28,3.036154860000025
2019-06-29,2.8520700900000278
2019-06-30,3.926053419999976
2019-07-01,8.234436369999955
2019-07-02,5.3836223999999415
2019-07-03,3.752728730000027
2019-07-04,4.723136599999946
2019-07-05,2.839909290000007
2019-07-06,2.7493137400000025
2019-07-07,6.664286359999986
2019-07-08,3.3551898500000217
2019-07-09,3.5068620299999615
2019-07-10,3.4188023099999976
2019-07-11,2.8997384000000164
2019-07-12,4.822171230000004
2019-07-13,3.482893099999992
2019-07-14,11.705502979999995
2019-07-15,3.2506454999999956
2019-07-16,3.450221330000001
2019-07-17,3.0858903600000285
2019-07-18,5.063359910000012
2019-07-19,10.047128449999985
2019-07-20,4.252105949999979
2019-07-21,5.910541019999967
2019-07-22,3.1811066299999817
2019-07-23,5.721346139999948
2019-07-24,3.723768589999961
2019-07-25,5.022055259999963
2019-07-26,3.0497599700000055
2019-07-27,4.622678469999984
2019-07-28,5.018188409999933
2019-07-29,5.871119550000007
2019-07-30,3.651306659999976
2019-07-31,2.75206638000001
2019-08-01,3.1419458199999917
2019-08-02,5.985382909999987
2019-08-03,5.193541279999959
2019-08-04,7.6360405999999905
2019-08-05,3.349966029999974
2019-08-06,5.48685469999999
2019-08-07,3.4400636199999552
2019-08-08,3.7800923200000103
2019-08-09,4.71239613999996
2019-08-10,5.403472420000025
2019-08-11,3.9411721499999954
2019-08-12,2.3996285500000143
2019-08-13,4.059850760000018
2019-08-14,8.43118103999997
2019-08-15,5.291573709999965
2019-08-16,4.6509724199999765
2019-08-17,3.5663575599999793
2019-08-18,5.603168589999974
2019-08-19,2.414957320000019
2019-08-20,3.5194041899999835
2019-08-21,4.426466779999962
2019-08-22,7.556567429999988
2019-08-23,3.7504151399999923
2019-08-24,4.882476639999967
2019-08-25,2.8286497499999994
2019-08-26,8.361149339999999
2019-08-27,4.067456699999963
2019-08-28,3.5219083000000233
2019-08-29,7.058884959999999
2019-08-30,4.121021279999971
2019-08-31,5.057834639999973
2019-09-01,5.771035129999952
2019-09-02,6.236329360000021
2019-09-03,3.676982679999989
2019-09-04,3.3714317399999874
