date,PowerConsumed
2019-01-01,6.9295276299999875
2019-01-02,6.785736819999979
2019-01-03,10.73540887000007
2019-01-04,5.384336259999969
2019-01-05,8.05286936000005
2019-01-06,5.6579998999999885
2019-01-07,5.751851729999977
2019-01-08,10.308094979999979
2019-01-09,4.709181839999975
2019-01-10,7.923537370000033
2019-01-11,11.09275042000005
2019-01-12,8.49660685
2019-01-13,6.27250389999993
2019-01-14,8.785731829999964
2019-01-15,5.2789320899999685
2019-01-16,10.676641320000078
2019-01-17,6.4614456199999895
2019-01-18,7.928668799999971
2019-01-19,5.429737019999989
2019-01-20,9.535906039999965
2019-01-21,7.782373629999988
2019-01-22,6.156015799999972
2019-01-23,7.985444119999988
2019-01-24,4.666353479999989
2019-01-25,7.822131199999962
2019-01-26,7.296880519999999
2019-01-27,9.051010480000016
2019-01-28,7.192932370000007
2019-01-29,6.08715219999997
2019-01-30,6.569893859999986
2019-01-31,5.97521825999999
2019-02-01,12.811789150000052
2019-02-02,6.843929989999987
2019-02-03,7.504807189999941
2019-02-04,10.958220239999928
2019-02-05,5.755375020000006
2019-02-06,7.874291099999969
2019-02-07,8.4170759
2019-02-08,5.430770759999985
2019-02-09,7.706524900000013
2019-02-10,5.4429995999999745
2019-02-11,6.321377619999989
2019-02-12,6.540677939999983
2019-02-13,4.678110199999974
2019-02-14,5.499507230000002
2019-02-15,10.283572930000021
2019-02-16,7.4386272999999825
2019-02-17,4.550108149999999
2019-02-18,5.823790470000001
2019-02-19,6.096995989999979
2019-02-20,7.857020800000003
2019-02-21,16.28210089000004
2019-02-22,7.500332030000046
2019-02-23,5.835399909999957
2019-02-24,5.4215991500000005
2019-02-25,9.753609330000044
2019-02-26,4.79012075999998
2019-02-27,6.697373699999989
2019-02-28,4.857179079999981
2019-03-01,10.610036930000057
2019-03-02,5.7378028399999925
2019-03-03,10.918869429999994
2019-03-04,5.311312050000011
2019-03-05,5.126708119999986
2019-03-06,5.970484749999993
2019-03-07,4.4022452000000065
2019-03-08,5.000242479999968
2019-03-09,6.547232910000003
2019-03-10,7.165827950000037
2019-03-11,5.779952689999992
2019-03-12,5.705601729999993
2019-03-13,5.0004675299999715
2019-03-14,17.108468249999877
2019-03-15,7.76344982999996
2019-03-16,5.848850949999973
2019-03-17,5.28702018
2019-03-18,4.216415309999997
2019-03-19,4.8385961299999805
2019-03-20,6.54252918000001
2019-03-21,4.4082697699999915
2019-03-22,18.85823192000003
2019-03-23,6.3967773099999965
2019-03-24,8.006001690000037
2019-03-25,7.792152039999996
