date,PowerConsumed,Produced
2019-01-01,5.38325113000001,1.0408158900000002
2019-01-02,6.957599660000002,0.8444322399999996
2019-01-03,9.182176560000011,1.1147332499999998
2019-01-04,6.812020259999994,0.23672046999999993
2019-01-05,6.211054860000027,0.7311549099999998
2019-01-06,5.771537359999976,3.987091090000001
2019-01-07,5.10026705000002,0.6350588899999999
2019-01-08,7.3679425999999975,1.9424075799999991
2019-01-09,8.30580174999994,2.9671213700000005
2019-01-10,6.619695280000011,5.318849519999995
2019-01-11,9.172479350000003,2.5986922700000004
2019-01-12,4.563134560000008,4.544169880000002
2019-01-13,5.483716799999992,2.38702824
2019-01-14,5.41618372,4.568192089999999
2019-01-15,7.04474784000005,5.5701233600000055
2019-01-16,5.8271419699999845,5.819317270000002
2019-01-17,4.977446300000029,0.2978891
2019-01-18,6.828616080000001,1.5354328300000026
2019-01-19,5.871647220000005,1.7401347300000003
2019-01-20,6.371681359999984,0.5979985400000002
2019-01-21,6.141517389999972,2.02277566
2019-01-22,7.437936579999987,3.9064320699999953
2019-01-23,6.427974220000028,2.9761996200000023
2019-01-24,6.264909970000023,3.1061062200000005
2019-01-25,5.160137539999998,4.441722030000001
2019-01-26,6.257018230000042,4.115288049999998
2019-01-27,5.472958360000063,0.65716382
2019-01-28,5.390062290000008,0.4992644599999999
2019-01-29,8.216145169999955,1.1730353100000002
2019-01-30,6.283907610000001,0.5909532100000003
2019-01-31,6.565270340000013,0.5228655799999997
2019-02-01,5.489325860000029,1.3955112799999991
2019-02-02,5.07571532000004,0.6708753599999997
2019-02-03,7.12393147999995,2.204511419999999
2019-02-04,5.347253829999997,2.507789669999999
2019-02-05,4.594846390000018,5.946135149999999
2019-02-06,5.922337489999975,6.487428409999996
2019-02-07,6.937689840000014,7.718697679999998
2019-02-08,5.586287569999968,7.950916470000006
2019-02-09,6.858096460000022,2.240137469999999
2019-02-10,6.185388680000016,0.4145224000000001
2019-02-11,4.911646100000018,3.0319024299999966
2019-02-12,6.225849709999976,0.60851488
2019-02-13,6.343844440000018,3.395164690000001
2019-02-14,6.808720800000003,2.0885618699999986
2019-02-15,6.181512659999993,1.390710339999999
2019-02-16,5.877388320000005,2.2473703200000017
2019-02-17,5.147326089999996,1.1926376499999989
2019-02-18,7.143012680000014,0.6349767399999997
2019-02-19,6.7518970999999555,3.731944400000001
2019-02-20,6.510113470000014,4.6715671799999985
2019-02-21,4.78192979000004,2.2731335099999996
2019-02-22,7.193703260000048,2.69460193
2019-02-23,5.519926500000012,1.1037742499999998
2019-02-24,6.322344409999963,3.8576351599999974
2019-02-25,5.798093019999997,2.6784366599999987
2019-02-26,7.2757792099999845,1.522299000000002
2019-02-27,5.7445416500000475,5.646585809999998
2019-02-28,4.972295849999997,9.66834842
2019-03-01,6.245251509999975,0.7671645699999999
2019-03-02,6.489604589999987,0.7015786599999997
2019-03-03,5.964932540000009,1.0700171199999986
2019-03-04,5.800868820000008,1.093977809999999
2019-03-05,7.008183329999949,2.7700580800000005
2019-03-06,5.707084420000026,1.5263205299999998
2019-03-07,4.845461249999999,1.90012476
2019-03-08,5.924246320000005,2.3079040399999973
2019-03-09,5.802765160000044,2.1654123399999987
2019-03-10,6.39821928999994,2.316685829999997
2019-03-11,4.888779270000032,0.7847400499999994
2019-03-12,7.122041339999969,1.7745132299999988
2019-03-13,6.222220730000044,3.9835867699999996
2019-03-14,5.354457289999954,2.2897932099999987
2019-03-15,6.0905364399999975,5.996500449999998
2019-03-16,5.5493649899999795,7.7803792899999955
2019-03-17,6.106509819999998,1.5010714999999992
2019-03-18,4.966722929999997,3.3333552100000072
2019-03-19,9.204583780000087,1.8067907700000003
2019-03-20,5.756333740000008,7.810516000000002
2019-03-21,5.778294799999969,10.531930510000002
2019-03-22,5.870574539999999,7.5087840099999985
2019-03-23,6.331037990000006,10.057009050000003
2019-03-24,5.591185829999953,7.737071290000004
2019-03-25,4.800761340000046,3.8267875300000007
2019-03-26,5.846245139999987,5.8402231599999945
2019-03-27,8.264295420000039,6.422721199999997
2019-03-28,5.246487269999969,1.37306617
2019-03-29,6.465091379999975,3.8972259800000013
2019-03-30,4.663875020000018,5.576443599999985
2019-03-31,5.954357060000043,11.225957460000004
2019-04-01,5.305637129999993,11.499584600000002
2019-04-02,4.468773659999988,11.578120099999985
2019-04-03,7.180291070000025,11.31063606
2019-04-04,5.042639389999979,6.869578269999998
2019-04-05,5.023981840000009,8.391969969999998
2019-04-06,4.501006960000005,2.721786309999999
2019-04-07,5.509543420000012,4.24641499
2019-04-08,5.809778880000032,5.4933956399999975
