date,PowerConsumed,Produced
2019-01-01,2.3362731900000067,0.3811615800000002
2019-01-02,2.4781299899999985,0.30924308999999994
2019-01-03,3.259270580000006,0.4082312999999995
2019-01-04,2.4428328100000005,0.08669044000000001
2019-01-05,2.799556160000023,0.2677592999999996
2019-01-06,2.9760813400000194,1.4601298800000004
2019-01-07,2.883833390000029,0.2325676600000001
2019-01-08,2.303420890000019,0.71133746
2019-01-09,2.252742299999993,1.0866023100000006
2019-01-10,2.2970264900000075,1.947839420000001
2019-01-11,3.081014150000003,0.9516783099999999
2019-01-12,1.8318055100000006,1.6641399999999995
2019-01-13,2.7307190599999984,0.8741637699999998
2019-01-14,2.382856859999989,1.6729377599999997
2019-01-15,3.224175729999993,2.039858859999999
2019-01-16,2.0953254400000145,2.131117629999999
2019-01-17,1.6777496399999976,0.10909124000000006
2019-01-18,2.0370573500000067,0.5622975
2019-01-19,2.856737310000022,0.6372621299999995
2019-01-20,1.8158920700000012,0.21899560999999995
2019-01-21,2.014436530000005,0.7407693800000003
2019-01-22,1.875275350000002,1.4305914299999989
2019-01-23,2.5330685500000074,1.0899268399999997
2019-01-24,1.7610015500000051,1.13750041
2019-01-25,3.2205695100000047,1.626622250000001
2019-01-26,2.8950123299999957,1.507077139999999
2019-01-27,2.97200946000001,0.24066269999999995
2019-01-28,2.581971400000002,0.18283784
2019-01-29,1.9915089799999932,0.4295822200000002
2019-01-30,2.841103119999999,0.2164155400000001
2019-01-31,2.1917659600000077,0.19148088999999974
2019-02-01,1.565123050000003,0.51105601
2019-02-02,2.1317993300000073,0.24568397000000008
2019-02-03,2.127651110000003,0.8073233900000005
2019-02-04,3.475034959999994,0.9183885199999999
2019-02-05,2.74636138000002,2.1775596599999982
2019-02-06,1.8278345899999962,2.3757891699999987
2019-02-07,1.6932993199999993,2.8266979200000013
2019-02-08,2.66153741000001,2.9117399600000002
2019-02-09,1.711570909999998,0.8203705100000004
2019-02-10,1.9336660299999893,0.15180395000000002
2019-02-11,2.697998489999999,1.1103259100000005
2019-02-12,2.783470000000016,0.22284686999999986
2019-02-13,2.823589579999995,1.24335781
2019-02-14,1.8484800000000035,0.7648610900000006
2019-02-15,1.975613200000015,0.50929777
2019-02-16,1.5501368100000028,0.8230189899999998
2019-02-17,1.8085633799999952,0.4367606599999999
2019-02-18,1.8354878800000236,0.2325375000000002
2019-02-19,1.618384170000001,1.3666913199999993
2019-02-20,2.125604040000001,1.7107948
2019-02-21,1.9694670599999982,0.8324539400000001
2019-02-22,3.5576619400000062,0.9868018699999999
2019-02-23,2.8935637799999925,0.4042177500000001
2019-02-24,2.0790095700000006,1.4127210100000005
2019-02-25,2.1845451699999963,0.9808814600000002
2019-02-26,1.7991370399999875,0.5574875800000001
2019-02-27,2.4110239300000047,2.0678604100000038
2019-02-28,2.6078635999999964,3.5406876799999982
2019-03-01,2.1739970400000055,0.28094669000000017
2019-03-02,2.7009414100000027,0.2569281900000002
2019-03-03,2.0562613200000026,0.39185566999999893
2019-03-04,2.4707053700000094,0.40063002000000014
2019-03-05,2.413958350000001,1.0144349999999986
2019-03-06,2.337804870000017,0.5589606199999997
2019-03-07,1.6383888699999989,0.69585257
2019-03-08,1.947385849999996,0.8451872599999998
2019-03-09,1.5164215400000032,0.7930048499999997
2019-03-10,2.2343725799999956,0.8484033000000005
2019-03-11,2.721414630000012,0.2873831599999999
2019-03-12,2.690442260000003,0.6498519500000002
2019-03-13,2.6077607100000084,1.45884672
2019-03-14,1.6964348899999968,0.8385551000000006
2019-03-15,2.534432170000018,2.1960040499999995
2019-03-16,1.9685685300000033,2.849286470000001
2019-03-17,3.3694042100000066,0.5497138099999996
2019-03-18,2.001567570000008,1.220722529999999
2019-03-19,2.640268119999999,0.6616723999999996
2019-03-20,2.755612229999997,2.8603233300000017
2019-03-21,3.002870849999996,3.8569438800000055
2019-03-22,1.6556175299999942,2.749824769999999
2019-03-23,1.7752842199999967,3.6830210699999975
2019-03-24,2.048760549999987,2.8334266900000067
2019-03-25,1.6868109999999956,1.40142435
2019-03-26,2.143383809999996,2.138773340000002
2019-03-27,2.92007677,2.352092270000001
2019-03-28,2.5325090200000036,0.5028364399999999
2019-03-29,1.9342419999999916,1.427219869999995
2019-03-30,1.9341353799999947,2.04217338
2019-03-31,2.3768502500000293,4.111106390000002
2019-04-01,1.5406174699999935,4.211312549999994
2019-04-02,2.1784979000000195,4.240073570000003
2019-04-03,2.1179737700000145,4.142117249999996
2019-04-04,1.5404598599999906,2.5157383799999997
2019-04-05,2.537044850000024,3.0732599799999996
2019-04-06,2.1713887400000136,0.9967571100000009
2019-04-07,1.2865483799999853,1.5550976099999991
2019-04-08,2.2628009200000023,2.0117599100000003
2019-04-09,1.760795329999994,1.4311491999999995
2019-04-10,2.260370589999991,1.8193237700000002
2019-04-11,2.397941900000006,4.63770964
2019-04-12,2.2631198200000204,2.581812580000002
2019-04-13,2.034857990000004,0.9000438000000002
2019-04-14,2.1340563300000217,1.3603182800000002
2019-04-15,1.9268606500000123,2.6713238600000024
2019-04-16,2.4264203799999944,0.7388286800000001
2019-04-17,1.7953670599999907,2.992678749999998
2019-04-18,1.4086824799999915,2.2779006200000014
2019-04-19,2.009131170000014,1.0962107800000007
2019-04-20,1.2790909799999886,2.2694230899999988
2019-04-21,2.418735760000014,4.774787070000001
2019-04-22,2.033267490000012,4.692856419999997
2019-04-23,1.8793260600000208,4.708196260000002
2019-04-24,1.9467741300000112,4.20709616
2019-04-25,1.13482055999999,4.039396940000003
2019-04-26,1.9872915999999865,1.3963138499999999
2019-04-27,1.2987160899999965,3.2492293899999987
2019-04-28,1.2346019199999967,2.111831289999999
2019-04-29,1.7710200699999978,3.564577429999998
2019-04-30,1.7400001699999934,1.3164330799999993
2019-05-01,2.034204570000005,3.712491860000002
2019-05-02,1.552179929999993,1.4265622400000015
2019-05-03,2.0128783699999975,1.1793808500000007
2019-05-04,0.9446930499999939,0.9014496999999999
2019-05-05,1.8309036699999948,2.4231182099999997
2019-05-06,1.145631149999996,2.2972203
2019-05-07,1.8984378799999908,1.4700492099999993
2019-05-08,1.5933222999999868,2.9355144700000007
2019-05-09,0.8348212699999933,2.3070755500000018
2019-05-10,1.3245243699999936,2.3661864700000006
2019-05-11,1.3680128099999849,2.5412342200000015
2019-05-12,1.691813749999997,4.521485949999996
2019-05-13,1.3559266199999975,4.084092720000002
2019-05-14,1.291109079999995,4.648092049999999
2019-05-15,1.7140984199999876,2.0115544099999982
2019-05-16,1.8108214699999932,1.5502871999999996
2019-05-17,2.595472620000004,1.7050003699999987
2019-05-18,1.4657462599999882,4.365161539999999
2019-05-19,1.04621084999999,3.2802912099999992
2019-05-20,0.7820418199999943,2.4325786700000007
2019-05-21,1.2300368999999975,2.81513903
2019-05-22,2.191769009999997,3.9229277599999985
2019-05-23,1.4873800599999887,3.184325030000003
2019-05-24,1.2948700599999958,1.5507255100000001
2019-05-25,1.2438656199999873,4.037054479999999
2019-05-26,1.5116047599999902,4.2434619300000005
2019-05-27,2.073224160000005,5.017957499999998
2019-05-28,2.39487011999999,5.033946029999999
2019-05-29,1.7242182599999891,2.2432333699999982
2019-05-30,1.7404307299999915,0.9833846700000004
2019-05-31,1.1466934799999935,3.802607959999998
2019-06-01,1.8093212399999963,4.45507684
2019-06-02,0.8341832999999929,1.2984141200000001
2019-06-03,0.9680354700000007,2.47777427
2019-06-04,1.1278230199999895,2.0929784500000013
2019-06-05,0.8681203999999922,1.67685578
2019-06-06,2.1770043699999877,2.5775193799999996
2019-06-07,1.0417796099999894,2.0827049199999994
2019-06-08,1.243841749999992,4.676075380000004
2019-06-09,0.9777342099999922,4.243042799999999
2019-06-10,1.7201776999999945,2.462835909999997
2019-06-11,1.0663001999999926,2.7057859199999994
2019-06-12,1.01100144999999,1.779266539999998
2019-06-13,1.8542913799999963,3.170448690000004
2019-06-14,1.467340919999991,4.309981120000002
2019-06-15,1.443505099999994,3.3993908500000005
2019-06-16,1.391954089999995,2.3199805199999988
2019-06-17,1.81235553,2.16689013
2019-06-18,1.0728039199999908,4.812948919999999
2019-06-19,1.9093681399999898,5.011378029999998
2019-06-20,1.6471810599999912,4.8328745600000005
2019-06-21,1.5810474799999952,4.039812560000002
2019-06-22,1.5998208499999915,4.544623090000001
2019-06-23,1.7713445799999994,4.936751609999999
2019-06-24,1.1150503699999912,4.7986121100000005
2019-06-25,1.1557907999999986,1.9525639999999997
2019-06-26,1.227430309999988,4.861611249999997
2019-06-27,2.2514799099999987,4.86217015
2019-06-28,1.5580893099999915,4.819073339999997
2019-06-29,0.8444442099999934,3.126918879999999
2019-06-30,1.3686754099999923,2.209790950000001
2019-07-01,0.9546272399999913,2.57708567
2019-07-02,1.0589922099999962,1.4753975700000006
2019-07-03,1.6596896999999924,3.1473148600000003
2019-07-04,1.6632271999999912,0.9318472599999998
2019-07-05,1.517736269999989,1.9785515699999987
2019-07-06,1.5624587799999885,2.2336283000000003
2019-07-07,2.4928139199999864,3.5649821499999983
2019-07-08,0.950728609999991,1.35055969
2019-07-09,0.887986529999992,2.410427440000008
