date,PowerConsumed,Produced
2019-01-01,4.191773430000025,0.8389832199999998
2019-01-02,5.048843860000041,0.6806822000000001
2019-01-03,5.346154559999985,0.8985667800000009
2019-01-04,6.178338390000103,0.19081615000000002
2019-01-05,4.63498771000001,0.5893711800000002
2019-01-06,4.788310640000001,3.213924220000003
2019-01-07,4.518973589999956,0.5119096999999998
2019-01-08,4.783699469999995,1.5657406199999997
2019-01-09,5.2805662300000185,2.3917439699999994
2019-01-10,7.345171710000014,4.28743093
2019-01-11,4.780691429999969,2.094759739999999
2019-01-12,4.618230609999978,3.662974680000005
2019-01-13,4.7255430899999915,1.9241410899999998
2019-01-14,4.998241610000009,3.6823388899999983
2019-01-15,4.455817169999976,4.489977990000001
2019-01-16,4.9801333899999545,4.690849379999996
2019-01-17,6.288834800000075,0.24012338999999938
2019-01-18,5.043166439999993,1.2376853699999997
2019-01-19,3.6841595000000154,1.4026919100000004
2019-01-20,6.722866260000057,0.4820360200000005
2019-01-21,4.912409209999994,1.6305238600000007
2019-01-22,5.219007470000032,3.1489058499999993
2019-01-23,5.3471908499999765,2.3990616799999986
2019-01-24,5.727533330000031,2.503777650000002
2019-01-25,6.940152890000003,3.5803934199999987
2019-01-26,4.325531619999979,3.3172601900000007
2019-01-27,4.189051159999984,0.5297279899999999
2019-01-28,5.403213979999984,0.40244837000000033
2019-01-29,4.789955289999973,0.9455630599999997
2019-01-30,5.331267390000009,0.47635688999999964
2019-01-31,5.683349409999977,0.4214725899999998
2019-02-01,5.9069744599999785,1.1248968700000004
2019-02-02,4.5918074699999805,0.5407806999999996
2019-02-03,3.6082880299999998,1.7770176400000017
2019-02-04,4.884649120000032,2.0214851099999995
2019-02-05,6.220332889999994,4.793074589999998
2019-02-06,6.131967789999985,5.229401109999998
2019-02-07,4.599178049999952,6.221905450000001
2019-02-08,3.3440848599999926,6.409093359999998
2019-02-09,5.070145569999954,1.8057353700000005
2019-02-10,5.509048679999977,0.33413907000000037
2019-02-11,6.0442764700000975,2.4439628199999994
2019-02-12,4.337471499999993,0.49051313
2019-02-13,4.505175809999996,2.7367826599999914
2019-02-14,5.285083190000018,1.6835525800000015
2019-02-15,6.406025800000055,1.1210266500000003
2019-02-16,4.494302599999993,1.8115654400000005
2019-02-17,5.562971620000014,0.9613640399999998
2019-02-18,4.370965409999995,0.5118434200000003
2019-02-19,4.852423449999991,3.00825463
2019-02-20,5.1452596799999615,3.7656674399999996
2019-02-21,6.037936899999948,1.8323327900000002
2019-02-22,4.047271819999973,2.172071219999999
2019-02-23,4.690076150000003,0.8897330299999993
2019-02-24,4.450616710000021,3.1095715000000013
2019-02-25,3.740096369999997,2.159040619999999
2019-02-26,4.427448610000002,1.2270982899999994
2019-02-27,6.057810409999986,4.551612989999999
2019-02-28,5.503389720000045,7.793484800000003
2019-03-01,4.329398599999979,0.6183978199999998
2019-03-02,5.2135755199999485,0.5655300800000002
2019-03-03,5.275875129999966,0.8625218200000017
2019-03-04,3.879483699999996,0.88183601
2019-03-05,3.466011539999985,2.2328950300000003
2019-03-06,3.9808541899999934,1.2303400799999988
2019-03-07,4.151230649999985,1.5316570700000003
2019-03-08,5.105028339999992,1.8603605799999996
2019-03-09,4.932877650000007,1.745500399999998
2019-03-10,3.631700840000005,1.8674393999999992
2019-03-11,4.429902500000007,0.63256524
2019-03-12,4.469320939999957,1.430403749999999
2019-03-13,5.631161550000023,3.211099360000002
2019-03-14,4.2923626199999685,1.8457624599999989
2019-03-15,3.917709799999992,4.833672570000006
2019-03-16,3.740205370000019,6.271626459999998
2019-03-17,5.689168069999981,1.2099871499999995
2019-03-18,5.330039309999968,2.6869590900000007
2019-03-19,5.389578400000012,1.4564222399999993
2019-03-20,3.881706349999985,6.295918659999996
2019-03-21,4.439507369999997,8.489603279999995
2019-03-22,3.7649810599999625,6.052698229999997
2019-03-23,5.168129430000021,8.106777010000016
2019-03-24,3.2117838800000156,6.236715989999992
2019-03-25,5.411636449999947,3.0847057399999995
2019-03-26,5.08266904,4.707700879999997
2019-03-27,4.480023490000007,5.177242289999997
2019-03-28,5.240228809999973,1.10680463
2019-03-29,3.423998440000001,3.1414851900000014
2019-03-30,4.484804809999975,4.495073150000001
2019-03-31,6.087971500000035,9.049045969999998
2019-04-01,3.458180279999974,9.269611450000003
2019-04-02,3.805784339999988,9.33291803
2019-04-03,5.4940359999999835,9.117303980000004
2019-04-04,5.4693921200000375,5.537446180000001
2019-04-05,4.627368779999976,6.764619030000001
2019-04-06,5.862486940000012,2.19398393
2019-04-07,2.888390169999994,3.4229602299999997
2019-04-08,3.4312747999999704,4.428129129999999
2019-04-09,5.244115349999983,3.150134469999998
2019-04-10,4.430667910000039,4.00455354
2019-04-11,4.884776869999948,10.208163690000005
2019-04-12,4.217208559999986,5.68288377
2019-04-13,4.980929409999967,1.9811065899999998
2019-04-14,4.146067360000011,2.994226519999998
2019-04-15,3.893735219999994,5.879908489999996
2019-04-16,4.457920930000004,1.6262519400000013
2019-04-17,3.918303229999999,6.587250670000003
2019-04-18,3.91488029000002,5.0139362799999985
2019-04-19,5.220027860000003,2.4128942299999987
2019-04-20,3.692695969999981,4.99527708
2019-04-21,3.9439492200000057,10.50988779000001
2019-04-22,3.9640107399999867,10.329547470000005
2019-04-23,5.368240169999982,10.363313289999997
2019-04-24,5.414739130000024,9.260329459999996
2019-04-25,3.2948736799999874,8.891205170000013
2019-04-26,4.198682339999983,3.073454819999999
2019-04-27,4.667317019999983,7.151947890000006
2019-04-28,2.818116969999986,4.64839652000001
2019-04-29,3.3721046799999868,7.84606665
2019-04-30,4.757348209999995,2.897627990000001
2019-05-01,3.7446960400000107,8.171645489999996
2019-05-02,5.360180629999973,3.1400368800000007
